gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,0,1.525760622515245,1,1,1.5090441131639305,2.397271938314956,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,0,1,1,-0.6300870809294065,1,0,0.8926124950138908,-0.3150094507517056,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
0,1,0,0,-1.2809090291391125,0,1,-1.2938192229820933,-0.9949896698201128,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,-1.1588799138497925,0,1,-1.1632613199422726,-0.9542457380496217,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,0,-0.06061787624591358,1,1,0.35220193433007635,0.05818388981852581,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,0
0,0,1,1,0.5495277002006859,1,0,1.1504230377254359,1.0266206085982765,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,0
0,0,1,1,1.525760622515245,1,1,0.5141598393668161,1.504154416682056,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,1,1,0.9969677895948588,1,0,-1.4904823933838485,-0.4477784697969268,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,-1.118203542086686,1,1,0.5058966809465743,-0.8372386495061314,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,-1.1995562856128992,1,0,-1.5053560785402837,-0.9822571911418343,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,-0.6300870809294065,0,1,-0.4972507512707824,-0.6390729856633385,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0
1,0,0,1,0.3461458413851527,1,1,1.5305283250565593,0.9725953844133741,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,1,0,0.9969677895948588,0,1,-0.24274547192733437,0.42764529698305503,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,1,1,0,0.02073486728029968,1,1,1.4892125329553503,0.6158884084765689,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0
1,0,0,0,-1.2402326573760059,1,1,-0.34355600465428443,-0.9679441289034936,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,0,0,1,-1.2809090291391125,1,1,0.28940193033623834,-0.973959127451508,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,0,1.6071133660414583,1,1,1.292549362553595,2.3115911378299194,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0
1,0,1,1,0.26479309785893945,1,1,0.7091703780845227,0.4276672495325004,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1
0,0,0,0,-1.2809090291391125,1,1,-1.4987455518040902,-0.9977117859513309,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-1.2809090291391125,1,1,-0.6856507632522956,-0.9869111316242396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,1.4850842507521385,1,1,1.6908335984092504,2.5864151043357273,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,1,0,1.5664369942783516,1,0,0.8496440712286335,1.8054092527200138,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-0.01994150448280695,1,1,0.6876861661918943,0.16349026950766718,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1,0,1,1,1.4444078789890318,1,0,0.5125072076827674,1.3536916427839165,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0
0,0,0,0,-1.1588799138497925,1,0,-1.4805666032795584,-0.9697003328591182,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,0.5902040719637925,1,1,0.7306545899771516,0.8109148577486827,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
0,0,1,1,0.9969677895948588,1,1,0.9967282911089379,1.4242251841516904,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0
1,1,1,0,-1.1995562856128992,0,1,-0.9385034109116951,-0.9651342025744943,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,1,1,0,1.3630551354628184,1,1,1.4049283170688833,2.089892340981757,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,1,1,-0.42670522211387324,1,0,-1.4772613399114616,-0.8219157699933065,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,1,1,0.9562914178317522,1,1,1.1553809327775806,1.41529049652745,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0
0,0,1,0,0.9156150460686455,1,1,0.4265703601122527,0.8668938588342174,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,1,0,1.200349648410392,1,1,1.4131914754891253,2.0287544907765747,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-1.2809090291391125,1,0,-1.4723034448593166,-0.9973605451602059,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,0.14276398256961956,1,1,0.9504546039555836,0.4715943009725613,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,-0.7114398244556197,1,0,-1.4805666032795584,-0.8814510840889812,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,1.6071133660414583,1,1,0.3488966709619798,1.3998359017179536,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,0
1,0,1,1,1.4850842507521385,1,1,0.4744966789496553,1.3736684627791464,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,0
1,1,0,0,-1.118203542086686,1,0,-0.4790718027462502,-0.9021084331170157,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.9562914178317522,1,1,-0.006419141108418265,0.6030900721499546,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1,0,0,0,-0.06061787624591358,1,0,-1.4673455498071712,-0.7259172712689759,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,-0.9961744267973661,1,1,-0.3336402145499943,-0.8139469945446599,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
1,1,0,0,1.6071133660414583,1,0,-1.3037350130863834,-0.21187637345764992,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,0,1.6071133660414583,1,1,0.5769598433606536,1.6194931114677027,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,1,1,0,-1.0368507985604727,1,1,0.6513282691428299,-0.7222731480610548,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,1,-1.118203542086686,0,0,-1.0112192050098232,-0.9344664909993993,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
1,1,0,0,0.7935859307793257,1,1,0.2679177184436099,0.6751822445283451,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,0,0,-1.2809090291391125,1,1,0.18032823918904647,-0.9754079957148982,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1,-1.2809090291391125,1,0,-0.4939454879026856,-0.9843646358885838,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,0.5902040719637925,1,0,-1.4772613399114616,-0.5469381356413818,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,0.874938674305539,0,0,-0.6492928662032316,0.07403363051803816,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,0
1,0,0,0,-1.1588799138497925,1,1,-0.2791033689763984,-0.9031621554903906,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,1,0,-0.42670522211387324,1,1,-0.3352928462340426,-0.48874192706187103,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,-1.2809090291391125,1,0,0.20015981939762711,-0.9751445651215546,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,-0.8741453115080462,1,1,0.46788615221346175,-0.5982631962445114,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,1,0,-1.2809090291391125,1,0,0.1704124490847564,-0.9755397110115701,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,1,0.6715568154900058,1,0,0.34228614422578624,0.6086879722585081,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,1,1,1,-0.01994150448280695,1,1,0.8760861781734073,0.2654598616811216,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0
1,0,0,0,-1.0775271703235794,1,0,0.4563177304251234,-0.7940799372966564,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,0,0,1,-0.8334689397449395,1,1,0.38855983137914013,-0.6142007471418047,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,0,-0.10129424800902022,1,1,0.965328289112019,0.25224442691504617,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1
0,0,1,0,-1.1995562856128992,1,1,0.30592824717672196,-0.9061696547643977,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,0,0,0,-0.5894107091662998,1,0,-0.5104718047431692,-0.6221914751398968,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-1.1588799138497925,1,1,-1.4772613399114616,-0.9762202400443747,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
0,1,0,0,1.3630551354628184,1,1,1.241317780348096,1.8351988623172968,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0
0,0,1,0,0.9969677895948588,1,1,1.4726862161148666,1.7389808380985126,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,1,1,-1.2809090291391125,1,0,-0.6707770780958605,-0.9867135586792316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,-0.7114398244556197,1,0,-1.4888297616998003,-0.886434312813066,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,0,0.14276398256961956,1,1,0.01837033415230718,0.09065171044813607,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,1
1,0,0,0,-1.2809090291391125,1,1,0.6662019542992653,-0.9689539461779778,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,1,0,1.6071133660414583,1,1,1.433023055697706,2.436149903382596,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
